罗成,秦琼,秦琼 别传 06 心 计数 罗成,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
程英,陆无双,他 不想 改变 什么 ， 然而 就是 因为 他 ， 南帝 变 了 ， 东邪 变 了 ， 郭靖 变 了 ， 黄蓉变 了 ， 杨过 变 了 ， 小龙女 变 了 ， 程英 变 了 ， 陆无双 变 了 … …,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,为 上海 美术电影 厂 、 中央电视台 设计 动画片 《 老鼠 嫁女 》 ， 《 金元国 历险记 》 ， 《 皮皮鲁 和 鲁西西 》 的 人物造型 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
孟凡,孟芙,"= 孟凡 心机 小马 子 远离 孟凡 = 孟凡 将 妹妹 坟墓 移入 皇宫 , 请 唐玄宗 封 孟芙 为兰妃 。",人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,皮皮鲁 和 鲁西西 带 罐头 小人 一起 上学 ， 其 经历 让 人 忍俊不禁 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
文媚儿,文蔷,文蔷 和 司徒剑南 如遭 晴天霹雳 ， 文蔷 百般 恳求 ， 文章 与 文媚儿 就是 不 同意 延迟 婚期 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
梅小青,梅小惠,《 梦想成真 》 是 梅小青 执导 的 时装 喜剧 ， 由 宣萱 、 吕颂贤 、 吕方 、 梅小惠 等 人 主演 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
程英,陆无双,杨过 在 告别 陆无双 与 程英 后于 山岭 间 信步而行 时 无意 中 遇到 了 金轮法王 师徒 一行 ， 在 帮 其 疗伤 后 杨过 要求 国师 帮 自己 报仇 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
程英,陆无双,神 ： 小龙女 ， 程英 ， 陆无双 ， 李莫愁 ， 刘瑛 ， 公孙绿萼,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
薛丁山,薛金莲,李玉芝 饰 全部 薛金莲 ， 徐和 才饰 前部 薛丁山 ， 李和曾 饰 后部 薛丁山,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
钱婆婆,汤婆婆,到 钱婆婆 那 的 时候 ， 不同 与 汤婆婆 的 油屋 那般 豪华 ， 反而 是 截然不同 的 朴实 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
尤二姐,尤三姐,贾珍 荒淫 : 贾珍 不仅 爬灰 ， 贾琏 偷 娶 了 尤二姐 之后 ， 贾珍 又 打 尤三姐 的 主意 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
薛丁山,薛金莲,《 薛丁山 救五美 》 饰 薛金莲,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
王银钏,王宝钏,王银钏 电视剧 : 电视剧 《 薛平贵 与 王宝钏 》 王银钏 〔 陈怡真 饰 〕,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,今天 ， 在 中国 大陆 ， 20 岁 上下 的 人 很少 有 不 知道 他 笔下 的 皮皮鲁 、 鲁西西 、 舒克和贝塔 的 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
尤二姐,尤三姐,贾珍 处心积虑 地 调戏 尤三姐 ， 心知肚明 的 尤二姐 不能不 担心 三妹 了 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
程英,陆无双,九岁 时 ， 程英 的 好多 在 对待 陆无双 上 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
赵飞燕,赵合德,远离 长安 的 傅昭 仪在 回 定陶 的 路上 收养 了 赵氏 姐妹 （ 即 后来 的 赵飞燕 和 赵合德 ） ， 尽心 培养 成为 棋子 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
陈青云,陈青莲,陈青云 的 妻子 因 痛失 儿子 投塘 自尽 ， 陈青云 把 她 埋葬 在 荷花 塘边 ， 却 以 陈青莲 的 名义 立 了 墓碑 ， 以绝 皇宫 无尽 的 追杀 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,他们 在 瓜国里 没有 找 鲁西西 的 笑容 ， 皮皮鲁 却 帮助 笑 不出 声儿 的 瓜民们 恢复 了 笑声 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,2 内容简介 : 皮皮鲁 和 鲁西西 是 双胞胎 兄妹 ， 他们 在 中国 的 孩子 中是 几乎 无人不晓 的 传奇人物 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,蜘蛛 表是 皮皮鲁 送给 鲁西西 的 礼物 ， 戴着 这块 表 蚊子 都 不敢 靠近 鲁西西 了 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
章子男,章子怡,章子男 ， 章子怡 的 哥哥 ， 中国 内地 经纪人 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
张无忌,殷离,万安 寺 中 ， 她 临危受命 ， 答应 灭绝师太 接任 掌门 ， 同时 在 荒岛 使计害 殷离 ， 嫁祸 赵敏 ， 拿走 屠龙刀 、 倚天剑 ， 并 与 张无忌 订立 婚约 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
石原京介,石原浪花,动漫 《 我 的 妹妹 是 “ 大阪 大妈 ” 》 中 的 角色 ， 石原京介 的 妹妹 石原浪花 ， 是 一个 外貌 相当 可爱 的 高中 一年级 学生 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
程英,陆无双,不 等 武三娘 答话 ， 黄影 闪动 ， 已 窜入 庄中 ， 前后 搜寻 ， 竟 无 程英 与 陆无双 的 人影 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
尤二姐,尤三姐,金陵 十二钗 副册 尤三姐 （ 情刚 ） : 尤三姐 ， 尤氏 继母 带来 的 女儿 ， 尤二姐 的 妹妹 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
尤尼卡,尤米娜,2 简介 : 吉瓦 ： 吉瓦 是 长期 居住 在 恶魔 漩涡 的 精灵 ， 曾经 对于 尤米娜 哥哥 尤尼卡 的 过去 有 一定 了解 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
贾珍,贾惜春,贾惜春 : 贾惜春 ， 金陵 十二钗 之一 ， 贾珍 的 妹妹 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
尤二姐,尤三姐,尤二姐 和 尤三姐 是 宁府 尤氏 继母 的 女儿 ， 因 贾敬 暴死 ． 尤氏 料理 丧事 ， 不能 回家 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
薛丁山,薛金莲,薛丁山 之妹 、 军中 粮官 薛金莲 到 寒江关 请 梨花 不成 ， 邀其母 柳春 英 请来 梨花 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
胡青牛,胡青羊,胡青羊 容貌 秀丽 ， 武功 不高 ， 她 是 蝶 谷医仙 胡青牛 的 妹妹 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,皮皮鲁 逃往 雅典娜 内容梗概 : 皮皮鲁 和 鲁西西 在 家里 发现 了 一个 暗室 ， 暗室 里面 有 四扇 门 ， 分别 是 金门 、 银门 、 铜门 和 铁门 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
扈成,扈三娘,说 到 扈家庄 时 ， 便 说 庄主 扈太公 有 一个 儿子 飞天 虎 扈成 ， 和 一个 女儿 一丈 青 扈三娘 ， 使 两口 日月 双刀 ， 并称 她 “ 最 英雄 ” 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,医生 同 皮皮鲁 的 爸爸 和 妈妈 商量 了 一下 ， 把 皮皮鲁 的 胆 给 了 鲁西西 一点 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
扈成,扈三娘,事成 后 ， 李逵 起到 扈家庄 ， 扈家庄 无防备 ， 竟 被 灭门 ， 唯 扈成 逃脱 ， 后 扈三娘 由 宋江 做主 ， 嫁给 矮脚 虎 王英 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
程英,陆无双,陆无双 改为 陆展元 与 何沅君 之女 ， 且 与 程英 并非 表姊妹 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
郭芙蓉,郭蔷薇,克星 ： 邢育森 、 七舅 姥爷 、 郭芙蓉 、 郭蔷薇 （ 郭芙蓉 的 堂妹 ）,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
刘至翰,刘致妤,刘至翰 、 刘致妤,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,时间 一分一秒 流逝 ， 如果 再 不 打开 那 把 锁 ， 不仅 鲁西西 的 笑容 永远 找 不 回来 了 ， 连 皮皮鲁 和 他 的 朋友 们 也 将 永远 被 锁 在 锁国 里 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
赵飞燕,赵合德,从 野史 记载 的 ， 赵飞燕 赵合德 姐妹俩 争 燕赤凤 最后 三个 人 一起 玩 双飞 ， 我 的 推断 应该 没错 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
汪绿萍,汪紫菱,剧情 围绕 汪家 两姐妹 汪绿萍 和 汪紫菱 展开 ， 二人 同时 爱上 了 楚家 的 长子 楚濂 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
皮皮鲁,鲁西西,皮皮鲁 、 鲁西西 、 罗克 、 舒克和贝塔 已 在 国家工商局 注册 ， 成为 受 法律 保护 的 注册商标 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
赵飞燕,赵合德,班婕妤 为 汉成帝 妃 ， 被 赵飞燕 与 赵合德 谗害 ， 退居 冷宫 ， 后 有 诗 《 怨 歌行 》 ， 以 秋扇 为喻 抒发 被弃 之 怨情 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
国宁,苏宁,商场 ： 苏宁 电器 、 中 电 数码城 、 下渡路 市场 、 国宁 购物广场 、 国美 电器,NAN
张发奎,汪精卫,受骗上当 张发奎 绝情 汪精卫,NAN
韦丛,元稹,元稹 和 韦丛 ： 此情 不 待 伤心 追忆,人物关系/亲属关系/配偶/丈夫/现夫
孙尚香,刘备,刘备 ： 【 真 黄龙 剑 】 战场 ： 【 夷陵 之战 ： 蜀军 】 条件 ： 由 玩家 （ 刘备 ） 击倒 孙尚香 、 甘宁 、 凌统 、 陆逊 。,人物关系/亲属关系/配偶/丈夫/现夫
杨承信,杨光远,鲁国公 杨信 : 杨信 （ 杨承信 ） ， 杨光远 之子 ， 北宋 名将 杨业之 父 。,人物关系/亲属关系/血亲/自然血亲/父母/生父
关平,关羽,关羽 ： 【 黄龙 偃月 刀 】 战场 ： 【 樊城 之战 ： 蜀军 】 条件 ： 帮助 关平 尽快 击败 曹仁 配下 的 武将 ： 牛金 、 乐进 和 于禁 。,人物关系/亲属关系/血亲/自然血亲/父母/生父
李令月,武则天,"其中 首充 其位 的 是 女皇 武则天 , 其次 就是 她 的 小女儿 — — 太平公主 李令月 。",人物关系/亲属关系/血亲/自然血亲/父母/生母
后稷,姜嫄,后稷 其母 台氏 之 女 姜嫄 ， 为 帝喾 元妃 。,人物关系/亲属关系/血亲/自然血亲/父母/生母
邓曼,楚文王,邓在 今 湖北 襄樊市 北 ， 是 楚文王 的 母舅 之 国 （ 楚武王 夫人 邓曼 是 邓人 。 ）,人物关系/亲属关系/血亲/自然血亲/子女/儿子
贾敬,贾珍,尤氏心 头 有着 贾敬 的 生日 ， 早早 请示 贾珍 “ 后 日 是 太爷 的 生日 ， 到底 怎么 个 办法 ？ ”,人物关系/亲属关系/血亲/自然血亲/子女/儿子
李逍遥,李忆如,八年 后 李逍遥 被 孔璘 抓入 幻魅 画轴 ， 逍遥 和 灵儿 之 女 李忆如 去 找 天鬼皇 帮忙 。,人物关系/亲属关系/血亲/自然血亲/子女/女儿
田灵儿,齐小萱,师侄 ： 齐小萱 （ 齐昊 与 田灵儿 之女 ） 、 张小鼎 （ 张小凡 与 陆雪琪 之子 ）,人物关系/亲属关系/血亲/自然血亲/子女/女儿
吴老狗,吴邪,《 盗墓 笔记 》 中 的 三叔 : 身世 ： 长沙 有名 的 土 夫子 九门提督 中 吴老狗 的 三 儿子 ， 吴邪 的 三叔,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
吴老狗,吴邪,盗墓 笔记 - 吴老狗 / 吴邪 / 张起灵,人物关系/亲属关系/血亲/自然血亲/孙子女/孙子
刘咏尧,刘若英,刘若英 出身 军人 世家 ， 其 祖父 刘咏尧 毕业 于 黄埔军校 一期 ， 陆军 四星 上将 退役 ， 刘父 则 是 海军 舰长 退役 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
霍仙姑,霍秀秀,霍仙姑 : 人称 七 姑娘 ， 霍秀秀 的 奶奶 。,人物关系/亲属关系/血亲/自然血亲/孙子女/孙女
傅明宪,叶剑波,尽管 傅明宪 对 爱犬 的 溺爱 已远超 一般 人 ， 但 叶剑波 也 从不 介怀 ， 只在乎 太太 开心 与否 ， 不会 跟 狗 计较 。,人物关系/亲属关系/配偶/丈夫/前夫
何超琼,许晋亨,对于 这样 的 传闻 ， 陈子聪 连忙 解释 ： “ 其实 这是 岳父 的 幽默 ， 当年 大姐 何超琼 和 许晋亨 在 举行 婚礼 时 ， 赌王 也 已经 说 过 。 ”,人物关系/亲属关系/配偶/丈夫/前夫
祖丁,沃甲,自此 “ 祖辛 — 祖丁 — 阳甲 ” 一 系 代替 “ 沃甲 — 南庚 ” 一系 为 直系 ， 南庚 在位 时间 较 短 ， 可能 是 逊 位于 阳甲 ， 或是 阳甲 夺位 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/叔伯
祖丁,沃甲,邢台 经 祖乙 、 祖辛 、 沃甲 、 祖丁 、 南庚 ， 至南庚 迁 奄 （ 约 前 1302 年 ） ， 约 为 商都 136 年 ；,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/叔伯
羊欣,王献之,刬 袜步 香阶 ， 手提 金缕 鞋 ” 等 句 的 意境 ； “ 题裙 ” 句 ， 用 王献之 书 羊欣 白练 裙 典故 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/舅舅
欧阳建,石崇,"永康 元年 ， 赵王伦 擅政 ， 中书令 孙秀 诬 潘岳 、 石崇 、 欧阳建 等 阴谋 ， 淮南 王允 、 齐王乱 , 被 杀 于 洛阳 。",人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/舅舅
霍秀秀,霍玲,霍玲 ： 霍秀秀 的 姑姑 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/姑妈
董重,董太后,当夜 ， 便 把 哥哥 何进 召 进宫 中 ， 商量 怎样 除掉 董太后 及 董重 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/姑妈
袁守诚,袁天罡,袁守诚 ， 唐代 著名 的 术士 ， 袁天罡 的 叔叔 ， 西游记 中 描述 袁守诚 生 得 “ 相貌 稀奇 ， 仪容 秀丽 ， ” 他 能 知 前后 ， 善断 阴阳 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
毛亨,毛苌,明 张岱 《 夜航 船 · 文学部 · 毛诗 》 ： “ 荀卿 授 汉人 鲁国 毛亨 作 训诂 传 ， 以授 赵国 毛苌 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
白浅,凤九,常用 称呼 ： 四哥 （ 白浅 ） ， 真真 （ 折颜 ） ， 四 殿下 ， 四舅 （ 阿离 ） ， 四叔 或 小叔 （ 凤九 ）,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
王子腾,王熙凤,显然 ， 王熙凤 是 凭借 其 家族 的 势力 与 节度使 云光 打交道 的 ， 说 具体 点 ， 就是 依仗 王子腾 的 势力 与 官府 打交道 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
古三通,云罗郡主,是 不败 顽童 古三通 和 素心 的 儿子 ， 和 云罗郡主 初是 斗气 冤家 ， 后 则 真心 相爱 ， 还 成为 郡 马爷 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
余嘉碧,张茜,余嘉碧 群星 祝福 : 张卫健 与 太太 张茜 借助 网络 的 力量 ， 在 微博 呼吁 大家 为 其母 祈祷 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
詹敏利,周滨,去年 中 石油 系列 腐败案 爆发 之后 ， 周滨 和 其 岳母 詹敏利 马上 隐退 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,少林 三 战时 ， 冲虚道长 曾经 挑战 向问天 ， 但 任我行 安排 令狐冲 出战 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
薛金莲,樊梨花,"樊梨花 率兵 来到 麒麟山 , 刁月娥 、 薛金莲 带领 女兵 施展 美人计 , 终于 使 麒麟山 守 将 蛮子 牙 、 蛮子 海上 钩 。",人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
莫小贝,佟湘玉,朋友 ： 佟湘玉 白展堂 莫小贝 郭芙蓉 吕轻侯 祝无双 燕小六 李大嘴 还有 一群 酒肉朋友,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
黄睿靓,陈水扁,陈水扁 儿子 陈致中 被判 一年 零 二个月 ， 黄睿靓 缓刑 4 年缴 一千万 。,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/公公
杜金娥,杨业,杜金娥 人际关系 : 夫君 ： 杨延嗣 （ 小说 《 杨家将 》 中 金刀 老令公 杨业 的 第七 子 ， 名 杨希 ， 字延嗣 ， 人称 “ 杨七郎 ” ）,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/公公
郭靖,黄药师,这 一册 主要 讲 郭靖 为 赴 十八年 前 比武 之约 来到 中原 ， 结识 了 东邪 黄药师 之女 黄蓉 。,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/岳父
夏侯陟,刘弘,夏侯陟 是 刘弘 的 女婿 ， 刘弘 因此 上表 认为 不 应该 任人唯亲 ， 还是 推荐 皮 初任 襄阳 太守 。,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/岳父
尤三姐,柳湘莲,柳湘莲 角色 剧情 : 尤三姐 说出 她择 柳湘莲 为夫后 ， 贾琏 巧遇 柳湘莲 ， 遂 定下 婚事 ， 柳湘莲 赠 “ 鸳鸯 剑 ” 为 定礼 。,人物关系/亲属关系/配偶/丈夫/未婚夫
严英云,徐良,严英云 （ 二 ） 人物 故事 : 剧中 的 严英云 出身 于 阔气 人家 ， 从小 就 与 徐良 指腹为婚 。,人物关系/亲属关系/配偶/丈夫/未婚夫
西门吹雪,陆小凤,小说 关键字 ： 西门吹雪 无限 流 金庸 古龙 陆小凤 叶孤城 重生 穿越 作品 相关 : 叶孤城,人物关系/社交关系/友谊关系/朋友
墨鸦,白凤,白凤 从小 就 被 “ 百鸟 ” 首领 之一 墨鸦 带入 “ 夜幕 ” 。,人物关系/社交关系/友谊关系/朋友
袁紫衣,胡斐,1964 年 ， 制片方 ： 峨嵋 电影 公司 ， 主演 ： 江汉 饰 胡一刀 / 胡斐 ， 欧嘉慧饰 袁紫衣 ， 上官玉 饰 程灵素,人物关系/社交关系/感情关系/喜欢
程灵素,胡斐,按理说 ， 胡斐 在 遇到 苗若兰 时 ， 必定会 想到 袁紫衣 和 程灵素 。,人物关系/社交关系/感情关系/喜欢
叶开,丁灵琳,叶开 与 丁灵琳 ， 是 古龙 笔下 一对 携手 闯江湖 的 知心 爱侣 。,人物关系/社交关系/感情关系/恋人
萧秋水,唐方,唐方 要 报仇 ， 她 信任 萧秋水 ， 因为 她 的 柔弟 肯为 之 献出 自己 年轻 的 生命 。,人物关系/社交关系/感情关系/恋人
颜回,孔子,一会儿 ， 饭熟 了 ， 颜回 请 孔子 吃饭 。,人物关系/师生关系/老师
刘伟,马季,第三场 由 马季 先生 和 他 的 搭档 刘伟 合说 一段 《 找 名牌 》 。,人物关系/师生关系/老师
胡青牛,张无忌,胡青牛 说 这番话 时 ， 那 满脸 皱纹 、 泪光 莹莹 的 哀伤 情状 ， 曾令 张无忌 心中 大是 难过 。,人物关系/师生关系/学生
吕洞宾,韩湘子,韩湘子 后 传说 跟 吕洞宾 学 道 。,人物关系/师生关系/学生
张翠山,殷素素,对此 懵然 不知 的 武当 五侠 张翠山 与 殷素素 婚后 十年 方知 此事 ， 愧怒 之余 ， 自刎 于 群雄 面前 。,人物关系/亲属关系/配偶/妻子/现妻
沈浪,朱七七,白飞飞 甘作 丫环 ， 与 沈浪 、 金无望 、 朱七七 同行 。,人物关系/亲属关系/配偶/妻子/现妻
许晋亨,何超琼,许晋亨 先生 = = 何超琼 女士 （ 离婚 ） 、 李嘉欣,人物关系/亲属关系/配偶/妻子/前妻
张承中,任家萱,2016 年 4 月 27 日 ， 张承中 与 任家萱 办理 离婚 手续 。,人物关系/亲属关系/配偶/妻子/前妻
水若寒,陆剑萍,对 水若寒 有 强烈 的 占有欲 ， 雪子 对 陆剑萍 充满 敌意 ， 想尽办法 要 除掉 她 ， 只 因 她 发现 了 水若寒 隐藏 的 感情 … …,人物关系/亲属关系/配偶/妻子/未婚妻
司波达也,司波深雪,司波深雪 和 司波达也 极度 兄控 ， 兄妹俩 的 恩爱 场景 已经 得到 朋友 们 的 默认 ， 被 称为 最强 兄控娘 ， 喜欢 被 达 也 摸头 。,人物关系/亲属关系/配偶/妻子/未婚妻
宋庭芬,宋之问,其父 宋庭芬 ， 为 初唐 诗人 宋之问 后裔 ， 生一男 五女 ， 男独愚 不可教 ， 而五女 皆 警慧 ， 善属文 。,人物关系/亲属关系/血亲/自然血亲/祖父母/爷爷
苏我赤兄,苏我马子,表弟 ： 苏 我 仓麻 吕 （ 苏我马子 之子 ， 苏我石川麻吕 、 苏我赤兄 、 苏我连子 之 父 ）,人物关系/亲属关系/血亲/自然血亲/祖父母/爷爷
贾琏,贾母,贾琏 为 应付 节庆 红 白礼 ， 急需 二 三千两 银子 ， 但公账 上 却 无 银可支 ， 只好 求助 鸳鸯 帮着 偷出 贾母 的 一箱 东西 典当 。,人物关系/亲属关系/血亲/自然血亲/祖父母/奶奶
贾琏,贾母,8 、 王熙凤 ， 贾琏 之妻 ， 精明强干 ， 深得 贾母 和 王夫人 的 信任 ， 是 贾府 的 实际 大管家 。,人物关系/亲属关系/血亲/自然血亲/祖父母/奶奶
宋一国,金斗汉,金斗汉 [ 1 - 2 ] 的 外孙 、 也 就是 金乙东 的 儿子 ， 就是 韩国 当红 艺人 宋一国 。,人物关系/亲属关系/血亲/自然血亲/外祖父母/外公
宋一国,金斗汉,宋一国 的 外公 金斗汉 是 军界 要 人 ， 是 韩国 的 抗日 英雄 ， 事迹 曾 被 拍成 韩剧 《 野人 时代 》 ， 父亲 从政 ， 母亲 金乙东 是 韩国 知名演员 。,人物关系/亲属关系/血亲/自然血亲/外祖父母/外公
